home,away,team,matchweek,player,shot_type,situation,player_coordinates_x,player_coordinates_y,player_coordinates_z,body_part,goal_mouth_location,goal_mouth_coordinates_x,goal_mouth_coordinates_y,goal_mouth_coordinates_z,id,time,added_time,time_seconds,draw_start_x,draw_start_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversed_period_time,reversed_period_time_seconds,incident_type,block_coordinates_x,block_coordinates_y,block_coordinates_z,draw_block_x,draw_block_y,goal_type
mushuc-runa,aucas,aucas,6,Michael Carcelén,miss,corner,14.0,50.0,0,head,right,0,16.457101725981488,25.0,2648093,50,0.0,3199,50.0,14.0,80.72766277659146,0,48.538853399150625,75.0,37,2201,shot,0.0,0.0,0.0,0.0,0.0,0
mushuc-runa,aucas,aucas,6,Luis Cano,block,assisted,20.888788915585547,9.57271254036904,0,right-foot,low-centre,0,83.89675003173275,19.0,2648055,59,0.0,2988,22.222136980478943,31.073905844831753,13.368170316669577,0,3.0772699858212746,81.0,41,2412,shot,39.875288588136634,80.62333408544723,0.0,50.99886420667945,40.98032642891906,0
mushuc-runa,aucas,aucas,6,Mauricio Alonso,save,fast-break,9.985202000288202,57.46438950798495,0,right-foot,low-centre,0,50.0,6.3,2648054,57,0.0,2955,100.0,9.611812562716748,50.0,0,50.0,100.0,41,2445,shot,1.0143875629174093,28.361072808495088,0.0,39.70514943595108,2.4966580732385952,0
mushuc-runa,aucas,aucas,6,Joaquín Vergés,miss,assisted,5.636491922305524,59.0,0,right-foot,left,0,58.640049947109816,12.5,2648033,39,0.0,2888,59.0,10.217008805496846,70.3179349341913,0,33.267047928927184,100.0,42,2512,shot,0.0,0.0,0.0,0.0,0.0,0
mushuc-runa,aucas,aucas,6,Joaquín Vergés,save,assisted,26.750367574687196,46.0,0,right-foot,low-centre,0,0.8047212654627884,4.4,2647917,41,3.0,2830,46.0,27.302876970077378,3.2222316573593943,0,15.61979357366043,23.718510534830386,1,2570,shot,1.4138418461005702,83.35329919415047,0.0,65.70606305874803,2.2949135958630524,0
mushuc-runa,aucas,aucas,6,Diego Ledesma,block,assisted,13.993065837447636,25.193329699520135,0,head,low-centre,0,37.37684045067253,19.0,2647935,44,0.0,2662,51.04774206787083,18.546505156962027,4.9160903744146225,0,76.39410496663561,81.0,1,38,shot,9.24620631157876,31.01447469628056,0.0,1.109154466177948,3.260749652393905,0
mushuc-runa,aucas,mushuc-runa,6,Mauricio Alonso,save,assisted,48.96222087388704,4.139904691248049,0,right-foot,low-centre,0,23.51176404494401,13.9,2647886,37,0.0,2620,100.0,12.743726621465598,27.606405480907732,0,39.09513654436858,16.804541580824576,2,80,shot,3.484431811645858,98.73235167592502,0.0,100.0,3.42369142934668,0
mushuc-runa,aucas,aucas,6,Ronald Briones,miss,assisted,14.822272663584089,84.74832285552202,0,head,right,0,40.0,33.3,2647850,46,0.0,2354,18.703648911562915,20.18048622578717,60.0,0,60.0,91.44161799315246,6,346,shot,0.0,0.0,0.0,0.0,0.0,0
mushuc-runa,aucas,mushuc-runa,6,Diego Ledesma,block,assisted,17.398073334146844,71.71050259964962,0,right-foot,low-centre,0,54.964461025982025,19.0,2647791,34,0.0,1883,53.902311509447145,1.5784304630578294,49.282676375201724,0,22.088927958350148,81.0,14,817,shot,3.642509521945789,78.40168409507902,0.0,17.506501927689868,3.1845557468594667,0
mushuc-runa,aucas,aucas,6,Mauricio Alonso,miss,assisted,39.29460179739796,76.03400623587493,0,right-foot,left,0,98.90523338487468,26.4,2647754,26,0.0,1632,45.49673032009448,46.65885495425201,8.264852828570532,0,49.46574708615579,0.6165429604711647,18,1068,shot,0.0,0.0,0.0,0.0,0.0,0
mushuc-runa,aucas,mushuc-runa,6,Jean Carlos Estacio,block,regular,31.0,49.0,0,right-foot,low-right,0,37.38964589483991,2.8,2647719,13,0.0,1353,49.0,31.0,96.84518554225059,0,32.76618554746715,18.84971555217483,23,1347,shot,5.1750758033300315,6.8366200679420075,0.0,31.30108925442373,2.0327742406250096,0
mushuc-runa,aucas,mushuc-runa,6,Jeison Medina,goal,corner,2.0047545702303644,18.323473041578886,0,head,low-right,0,21.257453567666296,8.9,2647693,11,0.0,1205,42.26897003141698,11.500979784528592,26.32220120485693,0,25.95509950538854,71.88238102653017,25,1495,shot,0.0,0.0,0.0,0.0,0.0,regular
mushuc-runa,aucas,mushuc-runa,6,Michael Carcelén,miss,regular,56.0,69.0,0,right-foot,right,0,38.0,20.8,2647679,22,0.0,955,69.0,56.0,62.0,0,62.0,100.0,30,1745,shot,1.5508652751566117,61.32602822670181,0.0,1.2341307252482778,4.226131109539755,0
mushuc-runa,aucas,mushuc-runa,6,Joaquín Vergés,block,assisted,48.910845626447795,76.57633392923245,0,left-foot,low-centre,0,52.269413003665164,19.0,2647709,15,0.0,926,1.1841735524219175,3.350145394839405,35.9725109825616,0,24.00232476895613,81.0,30,1774,shot,35.35899013624679,53.711410820724076,0.0,65.05246055296485,7.645036636814371,0
mushuc-runa,aucas,mushuc-runa,6,Edison Vega,save,assisted,23.0,71.35392087463758,0,left-foot,low-right,0,23.169977076411932,8.2,2647674,18,0.0,868,1.2782578184247342,23.0,79.25391093781644,0,16.093563849619137,100.0,31,1832,shot,2.338558982772313,50.0,0.0,50.0,2.733546996310629,0
mushuc-runa,aucas,aucas,6,Juan Gonzalez,miss,regular,6.339149708864367,100.0,0,right-foot,high-left,0,100.0,72.2,2647634,14,0.0,719,100.0,3.6655399366031016,26.485152534444353,0,47.77668486278928,36.21526268914498,34,1981,shot,0.0,0.0,0.0,0.0,0.0,0
mushuc-runa,aucas,mushuc-runa,6,Jean Carlos Estacio,miss,assisted,6.419866175115281,73.15282661907324,0,right-foot,high-right,0,51.79605387891093,62.5,2647592,4,0.0,513,89.8538737626382,9.89693478543655,100.0,0,49.02924068262393,55.14464938801487,37,2187,shot,0.0,0.0,0.0,0.0,0.0,0
mushuc-runa,aucas,mushuc-runa,6,Michael Carcelén,miss,set-piece,22.585478599347244,58.36937987344869,0,right-foot,high-right,0,67.1849015731363,66.7,2647560,2,0.0,175,100.0,17.772569252421142,85.11589429265311,0,47.22415936659448,4.2882848647617,43,2525,shot,0.0,0.0,0.0,0.0,0.0,0
mushuc-runa,aucas,aucas,6,Jeison Medina,post,penalty,16.890399669772776,85.62384808716249,0,right-foot,high,0,49.0,38.6,2647559,10,0.0,168,82.36607745520291,0.34878201071425785,51.0,0,51.0,100.0,43,2532,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,aucas,7,Cristian Tobar,block,corner,13.990475292196109,93.77804180849388,0,left-foot,low-centre,0,51.593697941787056,19.0,2680225,86,3.0,5544,100.0,37.77120729146741,75.63709625154605,0,32.064607938708534,81.0,1,756,shot,19.983428885267912,16.8854283885614,0.0,89.69540468673551,7.806512632949781,0
aucas,cumbaya,aucas,7,Carlos Rolón,block,corner,0.9189562712861417,68.91362885895236,0,head,low-centre,0,41.16042379164477,19.0,2680202,91,0.0,5390,1.8893793150721478,11.279093763141661,52.59741841661461,0,10.248188050754187,81.0,1,10,shot,15.500591211148805,66.11527658039881,0.0,75.4855236609031,6.583510284533016,0
aucas,cumbaya,cumbaya,7,Angelo Mina,block,assisted,16.523905875326168,38.36344431681838,0,right-foot,low-right,0,12.993035587414255,19.0,2680194,84,0.0,5276,100.0,31.06350341383536,19.4286631773834,0,79.31569911442234,81.0,3,124,shot,5.0000823516224,96.97059396314354,0.0,21.571333725433405,17.851463492403955,0
aucas,cumbaya,cumbaya,7,Elian Carabali,save,assisted,1.4460339976470724,26.11135012004428,0,right-foot,low-centre,0,67.7363790054126,19.0,2680200,95,0.0,5224,25.553027990068074,13.931459665933003,46.120406776816814,0,43.651406074317855,81.0,3,176,shot,4.0,39.364695492778154,0.0,41.12916914998638,4.0,0
aucas,cumbaya,aucas,7,Augusto Magoia,miss,assisted,20.08048830777825,22.787697049707717,0,head,close-right,0,65.51136084635121,16.7,2680177,80,0.0,5178,77.70992344843732,10.140174132034257,85.13395214328351,0,40.17996898142587,90.68894339662857,4,222,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,aucas,7,Augusto Magoia,miss,assisted,25.533815375238525,2.6203178273083907,0,left-foot,high-left,0,14.77632803912553,63.9,2680144,88,0.0,4754,14.47591784254923,7.932061201859135,15.34701017240588,0,1.966181372060312,28.335763325478972,11,646,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,cumbaya,7,Jeison Medina,goal,assisted,7.623090949918005,83.10273746530356,0,right-foot,low-centre,0,51.0,1.3,2680092,64,0.0,4255,80.05480470349573,15.60954576492913,49.0,0,49.0,100.0,20,1145,shot,0.0,0.0,0.0,0.0,0.0,regular
aucas,cumbaya,aucas,7,Maikel Valencia,miss,assisted,8.958664693698474,72.15811522867007,0,right-foot,high,0,47.85379691851198,61.1,2680069,67,0.0,4091,29.21261976879198,21.397466467518846,71.81420937826277,0,25.724132276893222,50.60702397972418,22,1309,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,aucas,7,Luis Cano,goal,penalty,12.833738579465397,50.0,0,right-foot,low-left,0,5.474726808857731,1.9,2680059,68,0.0,3917,50.0,3.822970048308701,23.857620494477963,0,86.79974942872627,43.9001383146593,25,1483,shot,0.0,0.0,0.0,0.0,0.0,penalty
aucas,cumbaya,aucas,7,Augusto Magoia,miss,assisted,10.0,54.539251030287716,0,left-foot,close-left,0,95.62602667460858,11.1,2680045,57,0.0,3676,78.91918873885604,10.0,65.46688779381822,0,29.09411489265578,100.0,29,1724,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,aucas,7,Maikel Valencia,save,assisted,40.595660232915485,83.00010759555252,0,right-foot,low-centre,0,28.65696951734496,6.3,2679970,59,0.0,3108,94.73592414289811,3.1110768341991637,84.85547722961961,0,56.84633950597667,100.0,39,2292,shot,0.14206025033591818,98.2875993728993,0.0,39.49459600399841,1.600826525145722,0
aucas,cumbaya,cumbaya,7,Jonnathan Mina,miss,set-piece,43.878605319129036,26.20711967763213,0,left-foot,close-right,0,5.644431949191066,23.6,2679957,59,0.0,3017,27.347158911882396,32.97121173415823,8.153865898151352,0,38.10887910491127,12.074146101930154,40,2383,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,cumbaya,7,Renny Jaramillo,goal,corner,15.228549718953182,4.920046460405629,0,left-foot,low-left,0,51.69680656432293,1.3,2679747,39,0.0,2235,70.42848109433544,4.391354360972343,74.13677315043994,0,33.47213435655188,100.0,8,465,shot,0.0,0.0,0.0,0.0,0.0,regular
aucas,cumbaya,aucas,7,Michael Carcelén,miss,assisted,69.34926911079877,67.0,0,right-foot,high,0,52.33009037691114,69.4,2679681,38,0.0,1743,67.0,45.24201660379455,100.0,0,68.9842034321272,36.87485710208485,16,957,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,aucas,7,Maikel Valencia,miss,regular,8.824315359359982,52.57092587628766,0,right-foot,close-high,0,46.87425566091987,59.7,2679665,29,0.0,1647,91.42165857359588,49.7130810698921,7.101837861601368,0,43.91752461089122,22.55524731645056,18,1053,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,aucas,7,Darwin Suarez,miss,corner,4.978701136834224,6.392413954124223,0,head,high-left,0,26.6729421556785,54.2,2679599,15,0.0,1129,51.81428497237045,4.780261388183537,47.03747608664948,0,13.388449055883314,44.60695853977795,27,1571,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,aucas,7,Michael Carcelén,save,assisted,13.851442893056486,53.68837550098851,0,left-foot,low-centre,0,50.0,7.6,2679565,21,0.0,920,70.705085399255,1.0132516052444558,50.0,0,50.0,100.0,30,1780,shot,2.4956050808300065,93.30363465777276,0.0,6.518112927532023,2.4309074782982587,0
aucas,cumbaya,aucas,7,Juan Gonzalez,block,assisted,11.0,24.80686059341395,0,right-foot,low-centre,0,50.0,19.0,2679555,16,0.0,788,48.48377678030243,11.0,50.0,0,50.0,81.0,32,1912,shot,10.014778626904624,26.342472896153595,0.0,0.2881402831870403,13.683707066411339,0
aucas,cumbaya,cumbaya,7,Jonnathan Mina,save,regular,44.939772487355704,18.283859444313308,0,right-foot,low-centre,0,50.0,13.9,2679526,16,0.0,555,34.98809591612165,35.03977938874509,50.0,0,50.0,72.20453850408063,36,2145,shot,1.0,57.75248027175819,0.0,78.96987585397558,1.0,0
aucas,cumbaya,aucas,7,Michael Carcelén,block,regular,14.0,50.443682829039396,0,right-foot,low-right,0,69.17989922451187,19.0,2679514,9,0.0,495,15.184996734947184,14.0,47.919471349439654,0,57.46931042628962,81.0,37,2205,shot,8.0,78.53600539450665,0.0,39.44079841496367,8.0,0
aucas,cumbaya,cumbaya,7,Carlos Rolón,miss,corner,100.0,81.7789147308503,0,head,right,0,29.651363188347688,4.2,2679481,-3,0.0,246,21.491225321189674,100.0,100.0,0,94.24424732184822,100.0,41,2454,shot,0.0,0.0,0.0,0.0,0.0,0
aucas,cumbaya,aucas,7,Jeison Medina,save,corner,2.1790697987536007,31.706983174174823,0,head,low-left,0,14.901059387335813,10.8,2679873,-3,0.0,206,0.164378773924291,0.690988390517016,17.79824899146589,0,64.63346504267318,100.0,42,2494,shot,0.0701445808747953,44.061866324734154,0.0,77.5010545191675,0.5706293179047741,0
barcelona,cuenca,barcelona,7,Mateo Zambrano,post,assisted,9.701524529773216,36.088858964894094,0,right-foot,high,0,46.86773572785608,39.2,2681164,73,0.0,4749,39.075183431692246,12.13929772400298,88.0715308111439,0,40.99510954627524,68.18726817207506,11,651,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Lucas Mancinelli,miss,assisted,48.695432685830234,26.068682792453643,0,right-foot,close-high,0,90.98589476081659,59.7,2681157,68,0.0,4623,54.31357081423657,7.5933547580229614,20.768547053171183,0,55.06371485644352,62.753293454527196,13,777,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Mateo Zambrano,block,assisted,52.779698182708,24.21287892919551,0,right-foot,low-left,0,100.0,19.0,2681150,78,0.0,4500,79.47157224856576,28.574955960151332,6.204568621844885,0,5.08028686350881,81.0,15,900,shot,21.446659154191686,26.203639148383175,0.0,50.19442193079847,32.69020267093853,0
barcelona,cuenca,barcelona,7,Mateo Zambrano,miss,assisted,42.007260667391705,14.909575425445873,0,right-foot,high-left,0,79.16277880313234,55.6,2681147,82,0.0,4345,29.66990035736533,9.951593114984437,67.6768295317165,0,2.543777488743224,67.95281633526523,18,1055,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Janner Corozo,goal,assisted,16.0,90.75090207500413,0,right-foot,low-right,0,12.433304852665238,3.2,2681142,66,0.0,4252,12.72052113095782,16.0,92.18991504437474,0,18.234659972331748,100.0,20,1148,shot,0.0,0.0,0.0,0.0,0.0,regular
barcelona,cuenca,cuenca,7,Allen Obando,miss,assisted,3.281572689433532,55.373331846782506,0,right-foot,close-right,0,22.199641772772566,16.7,2681139,67,0.0,4215,95.53768396317444,1.3058920119220323,55.50767747275795,0,39.38327010548083,100.0,20,1185,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Adonis Preciado,miss,assisted,42.16603303030883,40.71587939065105,0,right-foot,right,0,39.0,27.8,2681169,70,0.0,4034,53.96983368650155,2.7077384280173327,61.0,0,61.0,100.0,23,1366,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Janner Corozo,block,assisted,0.2903347583510598,51.02922214212151,0,left-foot,low-right,0,57.738935929260336,19.0,2681165,66,0.0,4022,64.219158578237,3.5573410407333803,100.0,0,37.77763149963387,81.0,23,1378,shot,11.843062266506958,67.0,0.0,67.0,18.372071135438066,0
barcelona,cuenca,barcelona,7,Sixto Mina,miss,corner,15.0,0.9670346241149588,0,head,close-right,0,64.8534652872712,19.4,2681090,52,0.0,3670,86.67928315010649,15.0,27.97830798690272,0,100.0,34.84350161864384,29,1730,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Braian Oyola,goal,assisted,6.95540898710987,28.679179588663665,0,left-foot,high-left,0,5.624564158363327,30.4,2681080,54,0.0,3503,44.98457930949308,13.714335848708906,74.18231202503611,0,33.50851328799396,61.20575044236921,32,1897,shot,0.0,0.0,0.0,0.0,0.0,regular
barcelona,cuenca,barcelona,7,Sixto Mina,miss,regular,8.871379127526739,20.489894155750015,0,left-foot,high,0,41.74738198930119,65.3,2681042,53,0.0,2926,41.14343657378421,20.61695949752584,90.41194152234236,0,35.98489018206456,14.700290400164178,42,2474,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Lucas Mancinelli,save,free-kick,26.59520696115331,9.545368430057891,0,right-foot,high-centre,0,88.8682742610232,31.6,2680940,34,0.0,2617,16.479054148802334,2.798691762018791,24.432670692423017,0,30.003283564412413,82.41896272249434,2,83,shot,3.346125334043891,74.02144972784518,0.0,7.377476206666124,2.571272971182262,0
barcelona,cuenca,cuenca,7,Damián Díaz,save,regular,40.6425062230153,42.49443525827245,0,left-foot,high-centre,0,26.847751847200385,20.3,2680957,35,0.0,2350,42.034053871534745,7.513463300002204,13.341792748785934,0,39.76762290781603,100.0,6,350,shot,1.0,45.04769728684251,0.0,87.55042235244959,1.0,0
barcelona,cuenca,barcelona,7,Braian Oyola,miss,regular,19.532497684030737,91.20022463012859,0,left-foot,left,0,77.96811804021198,25.0,2680924,30,0.0,2314,2.071987559036728,13.233278847296793,44.6236280174105,0,25.001761361136978,75.0,7,386,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Joao Rojas,save,assisted,21.18410360178865,8.834833524541885,0,right-foot,high-centre,0,6.658950973108524,22.8,2680923,31,0.0,2312,12.684506351689983,15.207587353460832,68.11738780163635,0,51.36978129545135,55.417731926369,7,388,shot,2.284065565160639,96.60651238401958,0.0,63.83812877996178,0.3514050605713357,0
barcelona,cuenca,barcelona,7,Lucas Mancinelli,post,assisted,23.07543533351962,80.91416707648212,0,right-foot,right,0,32.417937745581796,35.4,2680911,47,0.0,2232,12.521191946962347,5.771450386527027,17.60215774002819,0,96.67703099089202,76.42339752242708,8,468,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,cuenca,7,Francisco Fydriszewski,save,assisted,5.362287791600437,74.07218356527443,0,right-foot,high-left,0,43.5759817267694,20.3,2680902,30,0.0,2183,100.0,36.83414827064649,17.521705840586122,0,13.882174642792002,8.562450199636444,9,517,shot,23.38872523735315,19.98511266070033,0.0,1.4385025524748087,10.196692677768995,0
barcelona,cuenca,cuenca,7,Lucas Mancinelli,block,assisted,21.0,19.204602470369313,0,right-foot,low-centre,0,16.598364470143515,19.0,2680910,30,0.0,2150,18.743798131274144,21.0,94.04371889491514,0,5.589726715681472,81.0,10,550,shot,17.633524342159113,35.0,0.0,35.0,27.644921574188178,0
barcelona,cuenca,cuenca,7,Lucas Mancinelli,miss,free-kick,10.75606312502704,3.8880892424899027,0,right-foot,close-high,0,7.780961556480463,56.9,2680889,32,0.0,1818,1.8114376094969362,23.912598339690938,9.820346963028989,0,52.60458452575259,63.30595619464544,15,882,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,cuenca,7,Francisco Fydriszewski,goal,assisted,6.307717509539463,43.45859049971006,0,right-foot,low-centre,0,100.0,17.7,2680880,33,0.0,1618,55.488568991838484,13.939401863258732,16.598940398529294,0,67.34324731672505,52.37613294872223,19,1082,shot,0.0,0.0,0.0,0.0,0.0,regular
barcelona,cuenca,barcelona,7,Anibal Chalá,goal,assisted,5.189871203172603,2.832839623356982,0,left-foot,low-right,0,66.99615527203537,9.5,2680877,27,0.0,1491,59.60470543012429,12.270254080151307,90.6403683966036,0,22.04537345812202,62.68932168861434,21,1209,shot,0.0,0.0,0.0,0.0,0.0,regular
barcelona,cuenca,barcelona,7,Braian Oyola,miss,regular,7.316100933018028,14.325367948417039,0,left-foot,close-right,0,39.928835483190724,23.6,2680873,17,0.0,1369,33.90698158756159,39.36014401417786,100.0,0,43.38693252364034,86.19794553454139,23,1331,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,cuenca,7,Luis Aldair Arroyo Cabeza,post,assisted,3.185872883611978,93.22002728148196,0,right-foot,right,0,78.53844205620246,9.5,2680857,12,0.0,1115,43.86761277859826,15.173365890679168,3.500123476774938,0,76.12198079614106,100.0,27,1585,shot,0.0,0.0,0.0,0.0,0.0,0
barcelona,cuenca,barcelona,7,Luis Aldair Arroyo Cabeza,save,assisted,9.824691595446648,100.0,0,left-foot,low-left,0,99.94427122511063,5.1,2680848,11,0.0,1023,99.5647403517656,18.994069137617863,76.24073331641947,0,89.16113731992165,100.0,28,1677,shot,4.079514399085912,30.830113755140175,0.0,6.628840785182902,2.3737959264811437,0
barcelona,cuenca,cuenca,7,Damián Díaz,save,assisted,26.018250667919776,50.0,0,right-foot,low-centre,0,31.64934009119054,12.0,2680834,4,0.0,680,50.0,40.00928754007616,78.89296074919294,0,47.908514146986505,88.0,34,2020,shot,2.5133138384778317,74.7982710601567,0.0,81.60944683382878,3.719959913606717,0
barcelona,cuenca,barcelona,7,Fernando Gaibor,save,assisted,31.09031375186383,100.0,0,right-foot,low-left,0,27.206459419469304,13.9,2680832,9,0.0,540,82.14490111802638,9.688702823097756,42.033327583893474,0,11.149856227691188,38.74669359919106,36,2160,shot,2.555007189242912,50.0,0.0,50.0,0.9673205040078168,0
delfin,catolica,delfin,7,Jefferson Nazareno,miss,corner,10.958472702682688,1.9336950997578768,0,head,right,0,37.0,22.2,2685422,98,4.0,5631,77.27912145149298,8.753389330709556,63.0,0,63.0,94.23355210520386,1,669,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,catolica,7,José Fajardo,goal,regular,1.51509504621899,22.7676632878553,0,left-foot,high-right,0,23.401008813151392,31.0,2685405,85,0.0,5344,24.746126206484043,18.023214447674505,40.13231076483977,0,88.91273787212744,69.0,1,56,shot,0.0,0.0,0.0,0.0,0.0,regular
delfin,catolica,delfin,7,Mauro Díaz,save,free-kick,38.141483594270134,75.98240957252357,0,right-foot,low-left,0,25.696299986987277,0.6,2685458,85,0.0,5080,7.7224918684786985,52.85078899620735,36.85758507159017,0,56.50309093222831,33.421318074678965,6,320,shot,0.3958150772230882,76.20904619671414,0.0,88.45042602942162,1.283753353592168,0
delfin,catolica,delfin,7,José Fajardo,miss,assisted,4.048238567824892,57.0,0,right-foot,high,0,76.29046277954649,66.7,2685390,71,0.0,4843,57.0,0.531659050223789,96.32341148684215,0,89.29550738325763,31.82065458232657,10,557,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,catolica,7,Gianni Cagua,save,assisted,14.672347667899526,58.282263174388774,0,right-foot,low-centre,0,1.462657110086809,5.7,2685427,88,0.0,4764,32.87493111334648,22.72867202655547,26.028435324312596,0,6.294988886947074,100.0,11,636,shot,12.85232045493678,48.0,0.0,48.0,13.024611928458725,0
delfin,catolica,delfin,7,José Fajardo,save,assisted,23.304223909053615,65.80666926627464,0,right-foot,low-centre,0,8.243538128168943,2.5,2685382,76,0.0,4593,24.097532508526307,24.330453058344585,26.174745000449157,0,38.9225661116707,94.81045321186912,14,807,shot,3.467865527569497,2.053048791328486,0.0,38.00165713159049,2.7426164576635115,0
delfin,catolica,catolica,7,Luis Moreno,miss,assisted,26.951081512425397,90.22316997213618,0,left-foot,high,0,13.605834758584777,63.9,2685373,71,0.0,4414,95.77995114662944,2.380333066649788,67.68183203417905,0,100.0,39.53904666201927,17,986,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,delfin,7,Maikel Reyes,block,assisted,25.09232607031672,73.0,0,right-foot,low-left,0,18.331992293460885,19.0,2685375,76,0.0,4268,73.0,5.2582629728943395,18.681077871084355,0,15.942386412272157,81.0,19,1132,shot,27.50136160796802,55.74085339534217,0.0,100.0,27.180192632453366,0
delfin,catolica,delfin,7,Jordano Zambrano,save,assisted,14.600924407610197,100.0,0,right-foot,low-centre,0,96.86531927567786,8.2,2685368,76,0.0,4193,99.21183158804162,0.4921975759976984,28.666421603043574,0,38.096667612103516,67.12952640970549,21,1207,shot,1.3926203204684562,36.367567328916564,0.0,80.50924477157751,0.17225901743553773,0
delfin,catolica,catolica,7,Ismael Díaz,miss,corner,6.951445047204654,17.479979246563225,0,head,close-right,0,41.0,5.6,2685434,69,0.0,4114,55.80553444920816,5.932942447745116,59.0,0,59.0,100.0,22,1286,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,catolica,7,Arón Rodríguez,save,regular,4.262005140168853,26.840898469174952,0,right-foot,high-centre,0,51.508382302470714,21.5,2685384,62,0.0,4056,96.57865181341282,41.9990229478526,4.85391415094103,0,7.310094185121173,100.0,23,1344,shot,0.10016527456507429,21.09268014382944,0.0,97.63118380740379,2.4901002795640057,0
delfin,catolica,delfin,7,Gregori Anangonó,miss,assisted,8.648553918982092,22.45489139777289,0,left-foot,close-left,0,90.5081118400072,9.7,2685374,72,0.0,3934,40.75113239513994,4.691608451549033,70.27241659471714,0,16.218139780291054,64.80635246997305,25,1466,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,delfin,7,Ismael Díaz,save,assisted,14.51615443857639,70.50801609621669,0,left-foot,high-left,0,17.08251578476085,23.4,2685363,72,0.0,3894,71.42964466710521,6.625678177043749,77.82802880593806,0,34.136686644976486,100.0,26,1506,shot,1.0,67.87476418513234,0.0,89.50227437330113,1.0,0
delfin,catolica,delfin,7,Kevin Minda,miss,corner,8.0,97.0362977661583,0,head,high,0,76.6982238477666,77.8,2685343,53,0.0,3451,52.4769377900495,8.0,1.3832554450550987,0,21.615786351210737,25.286188834605486,33,1949,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,catolica,7,Jhon Cifuente,miss,assisted,16.44935233241605,28.500224261923023,0,right-foot,close-left,0,57.0,2.8,2685333,47,0.0,3239,49.11488016851844,6.8380917621888635,43.0,0,43.0,100.0,37,2161,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,delfin,7,Jordano Zambrano,miss,regular,1.0005564649790966,14.994755110156582,0,right-foot,left,0,86.7716799605705,11.1,2685429,45,0.0,3064,100.0,12.859407940040526,7.995305016427672,0,11.181671771223733,100.0,39,2336,shot,3.576616049719785,23.35052239874002,0.0,9.74282663350725,1.428743215869619,0
delfin,catolica,delfin,7,Nicolás Messiniti,miss,assisted,7.368584312134075,94.60915648883982,0,right-foot,high-right,0,43.776913675184296,61.1,2685340,54,0.0,2793,29.86380137412013,14.57909737756071,44.68245975632141,0,79.8934039063038,73.87396102815433,44,2607,shot,0.0,0.0,0.0,0.0,0.0,0
delfin,catolica,delfin,7,Nicolás Messiniti,save,corner,3.9965985085390425,15.052388802713416,0,left-foot,low-centre,0,73.88714388883723,15.2,2685330,39,0.0,2778,17.908827154681276,9.273015359964054,99.47463697767729,0,32.04825197518845,56.85834827623238,44,2622,shot,1.7426160991193278,10.197123720085735,0.0,47.20428057399419,2.9405856063456084,0
delfin,catolica,delfin,7,Jefferson Nazareno,block,corner,11.293206577683067,22.593686077528965,0,head,low-left,0,71.81264533501295,19.0,2685321,41,0.0,2775,15.270944121883183,12.303513130978795,52.655676500767875,0,55.48812010580897,81.0,44,2625,shot,6.0,17.56912238796135,0.0,33.93120444964398,6.0,0
delfin,catolica,delfin,7,Ismael Díaz,goal,assisted,2.3583425612330213,53.0,0,right-foot,low-left,0,42.31458048528489,6.3,2685226,34,0.0,1559,53.0,0.6149176457377132,74.82387277792644,0,28.635462421791217,61.26351562308609,20,1141,shot,0.0,0.0,0.0,0.0,0.0,regular
